parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12773747,1,,,4.0,4.0,,4,4.0,,,1847.0,1847,,,,,06037,,4,,,,2,34035689,-118042899,,,,,,,010D,269,SEC*,060374338.021,36502,3101,,96480,0.0,,,,1,,,2015.0,,,,111923.0,2016,111923.0,1485.62,,,
12803347,,,,0.0,0.0,3,,,,,4880.0,,,4880,,,06037,,,,,,,33980510,-118049973,36740.0,,,,,,1200,47,WHC3PP*,060375021.003007,14634,3101,,96169,0.0,,,,,,,1969.0,1,,114047.0,226052.0,2016,112005.0,3796.73,,,
12835947,,,,0.0,0.0,4,,,,,1012.0,,,1012,,,06037,,,,,,,34016009,-117947459,7897.0,,,,,,1210,31,LPC2*,060374077.022012,39306,3101,,96488,0.0,,,,,,,1921.0,1,,11530.0,106027.0,2016,94497.0,1746.14,,,
12838747,13,,,0.0,0.0,4,6,,,,7316.0,,,7316,,,06037,,,,,,,34033862,-117948861,22612.0,,,,,,1200,47,LPC2YY,060374076.021002,39306,3101,,96488,0.0,,,,9,,,1978.0,1,,768738.0,1635612.0,2016,866874.0,21277.62,,,
12996547,,,,0.0,0.0,4,4,,,,2082.0,,,2082,,,06037,,,,,,,34089943,-118025720,8757.0,,,,,,1210,31,EMCO*,060374324.022012,51861,3101,762685,96478,0.0,,,,2,,,1950.0,1,,182745.0,527930.0,2016,345185.0,7974.59,,,
13026147,1,,,4.0,4.0,,10,4.0,,,4144.0,4144,,,,,06037,,4,,,,2,34143092,-117883804,,,,,,,0100,261,LCRA20000*,060374008.001,11626,3101,,96486,0.0,,,,1,,,2016.0,,,603000.0,1303522.0,2016,700522.0,14820.1,,,
13029947,,,,0.0,0.0,4,6,,,,43486.0,,,43486,,,06037,,,,,,,34128204,-117874545,63094.0,1,,,,1,1210,31,GDC_RT66SP,060374009.002025,11626,3101,,96485,0.0,,,,48,,,1962.0,1,,1740367.0,2586371.0,2016,846004.0,41394.06,,,
13061547,,,,0.0,0.0,,,,,,,,,,,,06037,,,,,,,34041235,-117791327,157135.0,,,,,,0100,261,POPRD*,060374033.171001,20008,3101,,96506,0.0,,,,,,,,,,,17648.0,2016,17648.0,,,,
13114147,,,,0.0,0.0,,,,,,1120.0,1120,,,,,06037,,,,,,,34680553,-118087153,,,,,,,070P,263,,060379005.073028,5534,3101,,97318,0.0,,,,,,,1981.0,,,,,2016,,285.84,,,
13114347,,,,0.0,0.0,,,,,,1488.0,1488,,,,,06037,,,,,,,34680553,-118087153,,,,,,,070P,263,,060379005.073028,5534,3101,,97318,0.0,,,,,,,1978.0,,,,,2016,,399.58,,,
13114547,,,,0.0,0.0,,,,,,1296.0,1296,,,,,06037,,,,,,,34189273,-118545075,,,,,,,070P,263,,060371325.021005,12447,3101,40548,96364,0.0,,,,,,,2000.0,,,,,2016,,643.57,,,
13114747,,,,0.0,0.0,,,,,,740.0,740,,,,,06037,,,,,,,34209694,-118498313,,,,,,,070P,263,,060371321.021000,12447,3101,41466,96415,0.0,,,,,,,1961.0,,,,,2016,,33.91,,,
13114947,,,,0.0,0.0,,,,,,912.0,912,,,,,06037,,,,,,,34044283,-117990464,,,,,,,070P,263,,060374083.011018,113576,3101,,96490,0.0,,,,,,,1989.0,,,,,2016,,219.16,,,
13115147,,,,0.0,0.0,,,,,,480.0,480,,,,,06037,,,,,,,34308900,-118461613,,,,,,,070P,263,,060371065.201003,12447,3101,34213,96368,0.0,,,,,,,1959.0,,,,,2016,,22.89,,,
13115347,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34276994,-118395527,,,,,,,070P,263,,060371041.082002,12447,3101,268249,96368,0.0,,,,,,,1981.0,,,,,2016,,191.5,,,
13115547,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,34267763,-118406278,,,,,,,070P,263,,060371047.041000,12447,3101,40215,96361,0.0,,,,,,,1970.0,,,,,2016,,232.18,,,
13115747,,,,0.0,0.0,,,,,,2240.0,2240,,,,,06037,,,,,,,34327059,-118465727,,,,,,,070P,263,,060371064.061015,12447,3101,34213,96368,0.0,,,,,,,2009.0,,,,,2016,,1317.47,,,
13115947,,,,0.0,0.0,,,,,,1716.0,1716,,,,,06037,,,,,,,34327059,-118465727,,,,,,,070P,263,,060371064.061015,12447,3101,34213,96368,0.0,,,,,,,2010.0,,,,,2016,,1067.82,,,
13116147,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,34314483,-118476070,,,,,,,070P,263,,060371065.102009,12447,3101,34213,96368,0.0,,,,,,,1984.0,,,,,2016,,185.29,,,
13116347,,,,0.0,0.0,,,,,,1680.0,1680,,,,,06037,,,,,,,34271503,-118467494,,,,,,,070P,263,,060371091.001003,12447,3101,116646,96371,0.0,,,,,,,1978.0,,,,,2016,,271.17,,,
13116547,,,,0.0,0.0,,,,,,1040.0,1040,,,,,06037,,,,,,,34245616,-118596393,,,,,,,070P,263,,060371132.371001,12447,3101,37835,96346,0.0,,,,,,,1968.0,,,,,2016,,200.43,,,
13116747,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34248085,-118582132,,,,,,,070P,263,,060371133.032003,12447,3101,37835,96346,0.0,,,,,,,1972.0,,,,,2016,,243.35,,,
13116947,,,,0.0,0.0,,,,,,1456.0,1456,,,,,06037,,,,,,,34228588,-118592886,,,,,,,070P,263,,060371132.341001,12447,3101,30731,96339,0.0,,,,,,,2005.0,,,,,2016,,465.82,,,
13117147,,,,0.0,0.0,,,,,,1196.0,1196,,,,,06037,,,,,,,34233366,-118549198,,,,,,,070P,263,,060371153.012015,12447,3101,33183,96354,0.0,,,,,,,2000.0,,,,,2016,,534.75,,,
13117347,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,34413580,-118459677,,,,,,,070P,263,,060379200.351011,54311,3101,37739,96374,0.0,,,,,,,1970.0,,,,,2016,,237.3,,,
13117547,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34422603,-118490620,,,,,,,070P,263,,060379200.231020,54311,3101,37739,96374,0.0,,,,,,,1999.0,,,,,2016,,316.3,,,
13117747,,,,0.0,0.0,,,,,,1484.0,1484,,,,,06037,,,,,,,34422603,-118490620,,,,,,,070P,263,,060379200.231020,54311,3101,37739,96374,0.0,,,,,,,2005.0,,,,,2016,,794.37,,,
13117947,,,,0.0,0.0,,,,,,500.0,500,,,,,06037,,,,,,,34371722,-118558041,,,,,,,070P,263,,060379203.132010,54311,3101,26134,96352,0.0,,,,,,,1964.0,,,,,2016,,131.99,,,
13118147,,,,0.0,0.0,,,,,,1120.0,1120,,,,,06037,,,,,,,34410234,-118461971,,,,,,,070P,263,,060379200.311003,54311,3101,26134,96374,0.0,,,,,,,1981.0,,,,,2016,,224.36,,,
13118347,,,,0.0,0.0,,,,,,2016.0,2016,,,,,06037,,,,,,,34410234,-118461971,,,,,,,070P,263,,060379200.311003,54311,3101,26134,96374,0.0,,,,,,,2006.0,,,,,2016,,986.9,,,
13118547,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34422842,-118424483,,,,,,,070P,263,,060379200.411009,54311,3101,37739,96401,0.0,,,,,,,1991.0,,,,,2016,,555.93,,,
13118747,,,,0.0,0.0,,,,,,932.0,932,,,,,06037,,,,,,,34418546,-118447357,,,,,,,070P,263,,060379200.382005,54311,3101,37739,96401,0.0,,,,,,,1983.0,,,,,2016,,197.38,,,
13118947,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34571089,-118065097,,,,,,,070P,263,,060379106.052008,40227,3101,,97328,0.0,,,,,,,1984.0,,,,,2016,,202.01,,,
13119147,,,,0.0,0.0,,,,,,840.0,840,,,,,06037,,,,,,,34575492,-118067368,,,,,,,070P,263,,060379106.021026,40227,3101,,97328,0.0,,,,,,,1982.0,,,,,2016,,215.93,,,
13119347,,,,0.0,0.0,,,,,,800.0,800,,,,,06037,,,,,,,34561192,-118046994,,,,,,,070P,263,,060379107.112000,40227,3101,,97330,0.0,,,,,,,1982.0,,,,,2016,,169.02,,,
13119547,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34556011,-118108992,,,,,,,070P,263,,060379107.071026,40227,3101,,97328,0.0,,,,,,,2000.0,,,,,2016,,718.63,,,
13119747,,,,0.0,0.0,,,,,,1600.0,1600,,,,,06037,,,,,,,34647495,-118231883,,,,,,,070P,263,,060379011.011030,5534,3101,,97319,0.0,,,,,,,1977.0,,,,,2016,,305.16,,,
13119947,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34760580,-118167523,,,,,,,070P,263,,060379009.002085,5534,3101,,97317,0.0,,,,,,,1998.0,,,,,2016,,464.95,,,
13120147,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,34680513,-118091446,,,,,,,070P,263,,060379005.073002,5534,3101,,97318,0.0,,,,,,,1995.0,,,,,2016,,438.19,,,
13120347,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34706358,-118101844,,,,,,,070P,263,,060379006.091003,5534,3101,,97318,0.0,,,,,,,2005.0,,,,,2016,,657.32,,,
13120547,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34707984,-118083448,,,,,,,070P,263,,060379006.051004,5534,3101,,97318,0.0,,,,,,,2005.0,,,,,2016,,584.93,,,
13120747,,,,0.0,0.0,,,,,,1728.0,1728,,,,,06037,,,,,,,34709046,-118087037,,,,,,,070P,263,,060379006.053028,5534,3101,,97318,0.0,,,,,,,2003.0,,,,,2016,,586.53,,,
13120947,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,34702455,-118085622,,,,,,,070P,263,,060379006.053042,5534,3101,,97318,0.0,,,,,,,1994.0,,,,,2016,,573.52,,,
13121147,,,,0.0,0.0,,,,,,784.0,784,,,,,06037,,,,,,,34716989,-118109192,,,,,,,070P,263,,060379006.021039,5534,3101,,97318,0.0,,,,,,,1985.0,,,,,2016,,102.4,,,
13121347,,,,0.0,0.0,,,,,,924.0,924,,,,,06037,,,,,,,34708502,-118105065,,,,,,,070P,263,,060379006.021001,5534,3101,,97318,0.0,,,,,,,1986.0,,,,,2016,,313.42,,,
13121547,,,,0.0,0.0,,,,,,920.0,920,,,,,06037,,,,,,,34708502,-118105065,,,,,,,070P,263,,060379006.021001,5534,3101,,97318,0.0,,,,,,,1969.0,,,,,2016,,95.03,,,
13121747,,,,0.0,0.0,,,,,,1176.0,1176,,,,,06037,,,,,,,34448823,-118419423,,,,,,,070P,263,,060379108.071002,54311,3101,37739,96401,0.0,,,,,,,1992.0,,,,,2016,,247.79,,,
13121947,,,,0.0,0.0,,,,,,1056.0,1056,,,,,06037,,,,,,,34269111,-118463314,,,,,,,070P,263,,060371094.003010,12447,3101,116646,96371,0.0,,,,,,,1983.0,,,,,2016,,375.52,,,
13122147,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34007975,-117841778,,,,,,,070P,263,,060374033.122033,24384,3101,,96522,0.0,,,,,,,1981.0,,,,,2016,,404.66,,,
13122347,,,,0.0,0.0,,,,,,390.0,390,,,,,06037,,,,,,,33859167,-118367327,,,,,,,070P,263,,060376206.024010,33612,3101,,96124,0.0,,,,,,,1965.0,,,,,2016,,19.07,,,
13122547,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34351436,-118538253,,,,,,,070P,263,,060379203.123028,,3101,,96352,0.0,,,,,,,1989.0,,,,,2016,,323.41,,,
13122747,,,,0.0,0.0,,,,,,1680.0,1680,,,,,06037,,,,,,,34015545,-118085974,,,,,,,070P,263,,060375005.001010,26483,3101,,96197,0.0,,,,,,,1981.0,,,,,2016,,436.96,,,
13122947,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34019770,-118789549,,,,,,,070P,263,,060378004.082025,12520,3101,764167,96116,0.0,,,,,,,1983.0,,,,,2016,,464.48,,,
13123147,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34007780,-117905626,,,,,,,070P,263,,060374081.401002,118217,3101,,96488,0.0,,,,,,,1969.0,,,,,2016,,226.33,,,
13123347,,,,0.0,0.0,,,,,,552.0,552,,,,,06037,,,,,,,34061774,-118075048,,,,,,,070P,263,,060374336.021008,54212,3101,,96510,0.0,,,,,,,1974.0,,,,,2016,,110.85,,,
13123547,,,,0.0,0.0,,,,,,480.0,480,,,,,06037,,,,,,,33798094,-118323741,,,,,,,070P,263,,060376700.034009,53027,3101,,96217,0.0,,,,,,,1978.0,,,,,2016,,107.29,,,
13123747,,,,0.0,0.0,,,,,,2496.0,2496,,,,,06037,,,,,,,34004233,-117850319,,,,,,,070P,263,,060374033.031034,24384,3101,,96522,0.0,,,,,,,1980.0,,,,,2016,,543.4,,,
13123947,,,,0.0,0.0,,,,,,616.0,616,,,,,06037,,,,,,,33910911,-118298113,,,,,,,070P,263,,060376029.001002,45398,3101,,96104,0.0,,,,,,,1986.0,,,,,2016,,117.89,,,
13124147,,,,0.0,0.0,,,,,,1040.0,1040,,,,,06037,,,,,,,33942163,-118171443,,,,,,,070P,263,,060375361.023044,47762,3101,,96125,0.0,,,,,,,1980.0,,,,,2016,,168.16,,,
13124347,,,,0.0,0.0,,,,,,1296.0,1296,,,,,06037,,,,,,,33906121,-118174218,,,,,,,070P,263,,060375537.011012,6395,3101,,96220,0.0,,,,,,,1994.0,,,,,2016,,309.95,,,
13124547,,,,0.0,0.0,,,,,,800.0,800,,,,,06037,,,,,,,33894127,-118177435,,,,,,,070P,263,,060375537.021015,6395,3101,,96220,0.0,,,,,,,1987.0,,,,,2016,,277.24,,,
13124747,,,,0.0,0.0,,,,,,1008.0,1008,,,,,06037,,,,,,,33900531,-118147274,,,,,,,070P,263,,060375535.021002,6395,3101,,96220,0.0,,,,,,,1991.0,,,,,2016,,275.32,,,
13124947,,,,0.0,0.0,,,,,,1120.0,1120,,,,,06037,,,,,,,34705741,-118072366,,,,,,,070P,263,,060379003.001109,5534,3101,,97318,0.0,,,,,,,1967.0,,,,,2016,,136.89,,,
13125147,,,,0.0,0.0,,,,,,800.0,800,,,,,06037,,,,,,,33767215,-118111307,,,,,,,070P,263,,060375776.022032,46298,3101,343505,96237,0.0,,,,,,,1967.0,,,,,2016,,307.04,,,
13125347,,,,0.0,0.0,,,,,,800.0,800,,,,,06037,,,,,,,33877007,-118310421,,,,,,,070P,263,,060376033.023016,45398,3101,,96104,0.0,,,,,,,1989.0,,,,,2016,,128.48,,,
13125547,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,33867865,-118221492,,,,,,,070P,263,,060375433.051037,24174,3101,,96090,0.0,,,,,,,1978.0,,,,,2016,,466.57,,,
13125747,,,,0.0,0.0,,,,,,1792.0,1792,,,,,06037,,,,,,,33867865,-118221492,,,,,,,070P,263,,060375433.051037,24174,3101,,96090,0.0,,,,,,,1978.0,,,,,2016,,280.88,,,
13125947,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,33856461,-118083541,,,,,,,070P,263,,060375549.005011,30267,3101,,96204,0.0,,,,,,,1987.0,,,,,2016,,331.57,,,
13126147,,,,0.0,0.0,,,,,,1056.0,1056,,,,,06037,,,,,,,33829801,-118063545,,,,,,,070P,263,,060375552.121001,21778,3101,,96216,0.0,,,,,,,1990.0,,,,,2016,,267.44,,,
13126347,,,,0.0,0.0,,,,,,1120.0,1120,,,,,06037,,,,,,,33884149,-118168176,,,,,,,070P,263,,060375538.022006,6395,3101,,96220,0.0,,,,,,,2002.0,,,,,2016,,234.91,,,
13126547,,,,0.0,0.0,,,,,,1211.0,1211,,,,,06037,,,,,,,33873158,-118187376,,,,,,,070P,263,,060375703.012006,46298,3101,276476,96239,0.0,,,,,,,1963.0,,,,,2016,,155.99,,,
13126747,,,,0.0,0.0,,,,,,560.0,560,,,,,06037,,,,,,,33870913,-118188258,,,,,,,070P,263,,060375703.011023,46298,3101,276476,96239,0.0,,,,,,,1981.0,,,,,2016,,89.9,,,
13126947,,,,0.0,0.0,,,,,,720.0,720,,,,,06037,,,,,,,33887682,-118190625,,,,,,,070P,263,,060375422.001011,24174,3101,,96091,0.0,,,,,,,1979.0,,,,,2016,,119.6,,,
13127147,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,33820454,-118217277,,,,,,,070P,263,,060375725.002001,46298,3101,275989,96244,0.0,,,,,,,1981.0,,,,,2016,,272.08,,,
13127347,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,33869548,-118262569,,,,,,,070P,263,,060375433.212015,10723,3101,,96230,0.0,,,,,,,1975.0,,,,,2016,,193.31,,,
13127547,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,33831074,-118244565,,,,,,,070P,263,,060375433.064035,10723,3101,,96229,0.0,,,,,,,1997.0,,,,,2016,,219.21,,,
13127747,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,33838340,-118265838,,,,,,,070P,263,,060375438.011011,10723,3101,,96229,0.0,,,,,,,2011.0,,,,,2016,,832.27,,,
13127947,,,,0.0,0.0,,,,,,1040.0,1040,,,,,06037,,,,,,,33869206,-118268576,,,,,,,070P,263,,060375410.021066,10723,3101,,96230,0.0,,,,,,,1978.0,,,,,2016,,148.42,,,
13128147,,,,0.0,0.0,,,,,,480.0,480,,,,,06037,,,,,,,33832526,-118283500,,,,,,,070P,263,,060375435.012012,10723,3101,,96229,0.0,,,,,,,1982.0,,,,,2016,,195.95,,,
13128347,,,,0.0,0.0,,,,,,456.0,456,,,,,06037,,,,,,,33828543,-118288255,,,,,,,070P,263,,060375435.032024,118878,3101,,96160,0.0,,,,,,,1990.0,,,,,2016,,59.16,,,
13128547,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,33809822,-118309254,,,,,,,070P,263,,060376510.013009,54722,3101,275428,96159,0.0,,,,,,,1974.0,,,,,2016,,68.19,,,
13128747,,,,0.0,0.0,,,,,,1536.0,1536,,,,,06037,,,,,,,33800045,-118293567,,,,,,,070P,263,,060375436.031035,118878,3101,,96210,0.0,,,,,,,1972.0,,,,,2016,,267.74,,,
13128947,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,33781080,-118299618,,,,,,,070P,263,,060372933.062000,12447,3101,38888,96210,0.0,,,,,,,1972.0,,,,,2016,,99.32,,,
13129147,,,,0.0,0.0,,,,,,728.0,728,,,,,06037,,,,,,,33784618,-118250820,,,,,,,070P,263,,060372946.203007,12447,3101,48516,96228,0.0,,,,,,,1991.0,,,,,2016,,187.68,,,
13129347,,,,0.0,0.0,,,,,,860.0,860,,,,,06037,,,,,,,33787905,-118329670,,,,,,,070P,263,,060376514.011005,54722,3101,416329,96163,0.0,,,,,,,1980.0,,,,,2016,,165.69,,,
13129547,,,,0.0,0.0,,,,,,1776.0,1776,,,,,06037,,,,,,,33724619,-118326045,,,,,,,070P,263,,060372974.002005,12447,3101,54300,96222,0.0,,,,,,,1978.0,,,,,2016,,230.9,,,
13129747,,,,0.0,0.0,,,,,,1392.0,1392,,,,,06037,,,,,,,34052478,-117769754,,,,,,,070P,263,,060374025.012006,20008,3101,,96506,0.0,,,,,,,1972.0,,,,,2016,,198.58,,,
13129947,,,,0.0,0.0,,,,,,1080.0,1080,,,,,06037,,,,,,,34107015,-117859630,,,,,,,070P,263,,060374012.031011,11626,3101,,96485,0.0,,,,,,,1997.0,,,,,2016,,360.58,,,
13130147,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,33991203,-117892272,,,,,,,070P,263,,060374082.113018,22827,3101,,96492,0.0,,,,,,,1971.0,,,,,2016,,189.05,,,
13130347,,,,0.0,0.0,,,,,,1744.0,1744,,,,,06037,,,,,,,34238623,-118655270,,,,,,,070P,263,,060371132.351033,,3101,,96339,0.0,,,,,,,1981.0,,,,,2016,,462.97,,,
13130547,,,,0.0,0.0,,,,,,1152.0,1152,,,,,06037,,,,,,,34238428,-118660015,,,,,,,070P,263,,060371132.351033,,3101,,96339,0.0,,,,,,,1983.0,,,,,2016,,286.3,,,
13130747,,,,0.0,0.0,,,,,,1680.0,1680,,,,,06037,,,,,,,33915599,-118031358,,,,,,,070P,263,,060375041.011018,5465,3101,,96190,0.0,,,,,,,1991.0,,,,,2016,,371.75,,,
13130947,,,,0.0,0.0,,,,,,432.0,432,,,,,06037,,,,,,,34061123,-118061149,,,,,,,070P,263,,060374335.011003,36502,3101,,96480,0.0,,,,,,,1968.0,,,,,2016,,53.38,,,
13131147,,,,0.0,0.0,,,,,,840.0,840,,,,,06037,,,,,,,34047198,-118013567,,,,,,,070P,263,,060374340.012001,51861,3101,259606,96479,0.0,,,,,,,1992.0,,,,,2016,,378.3,,,
13131347,,,,0.0,0.0,,,,,,1792.0,1792,,,,,06037,,,,,,,34031186,-118003857,,,,,,,070P,263,,060374084.023021,45602,3101,,96489,0.0,,,,,,,1990.0,,,,,2016,,377.09,,,
13131547,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34031186,-118003857,,,,,,,070P,263,,060374084.023021,45602,3101,,96489,0.0,,,,,,,1971.0,,,,,2016,,188.53,,,
13131747,,,,0.0,0.0,,,,,,1120.0,1120,,,,,06037,,,,,,,33990153,-117881843,,,,,,,070P,263,,060374082.122053,22827,3101,,96492,0.0,,,,,,,1980.0,,,,,2016,,212.08,,,
13131947,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34110741,-117745979,,,,,,,070P,263,,060374017.012019,20008,3101,,96507,0.0,,,,,,,1990.0,,,,,2016,,400.47,,,
13132147,,,,0.0,0.0,,,,,,1780.0,1780,,,,,06037,,,,,,,34042184,-117750828,,,,,,,070P,263,,060374030.001004,20008,3101,,96506,0.0,,,,,,,1989.0,,,,,2016,,492.87,,,
13132347,,,,0.0,0.0,,,,,,784.0,784,,,,,06037,,,,,,,34106128,-117741572,,,,,,,070P,263,,060374017.041000,20008,3101,,96507,0.0,,,,,,,1968.0,,,,,2016,,136.75,,,
13132547,,,,0.0,0.0,,,,,,840.0,840,,,,,06037,,,,,,,34093087,-117758576,,,,,,,070P,263,,060374015.001056,39308,3101,763090,96494,0.0,,,,,,,1971.0,,,,,2016,,114.01,,,
13132747,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34104010,-117832104,,,,,,,070P,263,,060374013.121036,33836,3101,,96513,0.0,,,,,,,1992.0,,,,,2016,,379.04,,,
13132947,,,,0.0,0.0,,,,,,1176.0,1176,,,,,06037,,,,,,,34100336,-117821514,,,,,,,070P,263,,060374013.121029,33836,3101,,96513,0.0,,,,,,,2006.0,,,,,2016,,367.58,,,
13133147,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34097300,-117830650,,,,,,,070P,263,,060374013.122026,33836,3101,,96513,0.0,,,,,,,1969.0,,,,,2016,,235.36,,,
13133347,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34114031,-117782191,,,,,,,070P,263,,060374016.032008,39308,3101,,96494,0.0,,,,,,,1976.0,,,,,2016,,228.38,,,
13133547,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34105887,-117841113,,,,,,,070P,263,,060374038.023010,24245,3101,,96475,0.0,,,,,,,1971.0,,,,,2016,,263.48,,,
13133747,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,34104778,-117863530,,,,,,,070P,263,,060374038.011006,24245,3101,,96475,0.0,,,,,,,1979.0,,,,,2016,,203.53,,,
13133947,,,,0.0,0.0,,,,,,784.0,784,,,,,06037,,,,,,,34098516,-117909131,,,,,,,070P,263,,060374057.021012,24245,3101,,96473,0.0,,,,,,,1991.0,,,,,2016,,194.47,,,
13134147,,,,0.0,0.0,,,,,,600.0,600,,,,,06037,,,,,,,34093048,-117870154,,,,,,,070P,263,,060374037.211015,24245,3101,,96475,0.0,,,,,,,1986.0,,,,,2016,,141.9,,,
13134347,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,34140750,-117984895,,,,,,,070P,263,,060374310.021006,32923,3101,,96273,0.0,,,,,,,1988.0,,,,,2016,,165.7,,,
13134547,,,,0.0,0.0,,,,,,1248.0,1248,,,,,06037,,,,,,,34094771,-118030187,,,,,,,070P,263,,060374315.011003,51861,3101,,96478,0.0,,,,,,,1972.0,,,,,2016,,151.51,,,
13134747,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,34113493,-117912914,,,,,,,070P,263,,060374045.031007,37015,3101,,96464,0.0,,,,,,,1984.0,,,,,2016,,167.64,,,
13134947,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,34109389,-117878184,,,,,,,070P,263,,060374039.023016,11626,3101,,96485,0.0,,,,,,,1968.0,,,,,2016,,313.58,,,
13135147,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,34133520,-117879368,,,,,,,070P,263,,060374009.003017,11626,3101,,96486,0.0,,,,,,,1975.0,,,,,2016,,274.07,,,
13135347,,,,0.0,0.0,,,,,,960.0,960,,,,,06037,,,,,,,34130178,-117833788,,,,,,,070P,263,,060374004.022020,11626,3101,,96486,0.0,,,,,,,1981.0,,,,,2016,,176.85,,,
13135547,,,,0.0,0.0,,,,,,1536.0,1536,,,,,06037,,,,,,,34111966,-117755447,,,,,,,070P,263,,060374016.012028,39308,3101,,96494,0.0,,,,,,,1973.0,,,,,2016,,242.22,,,
13135747,,,,0.0,0.0,,,,,,1776.0,1776,,,,,06037,,,,,,,34115061,-117752634,,,,,,,070P,263,,060374016.012039,39308,3101,,96494,0.0,,,,,,,1976.0,,,,,2016,,434.23,,,
13135947,,,,0.0,0.0,,,,,,1596.0,1596,,,,,06037,,,,,,,34046387,-117815445,,,,,,,070P,263,,060374024.032038,20008,3101,,96508,0.0,,,,,,,1999.0,,,,,2016,,450.77,,,
13136147,,,,0.0,0.0,,,,,,1040.0,1040,,,,,06037,,,,,,,34021582,-117915892,,,,,,,070P,263,,060374081.382012,118217,3101,,96488,0.0,,,,,,,1989.0,,,,,2016,,261.51,,,
13136347,,,,0.0,0.0,,,,,,1512.0,1512,,,,,06037,,,,,,,34024753,-117915266,,,,,,,070P,263,,060374081.332012,118217,3101,,96488,0.0,,,,,,,1998.0,,,,,2016,,661.3,,,
13136547,,,,0.0,0.0,,,,,,1440.0,1440,,,,,06037,,,,,,,33856782,-118220772,,,,,,,070P,263,,060375433.051078,24174,3101,,96090,0.0,,,,,,,1982.0,,,,,2016,,301.9,,,
13136747,,,,0.0,0.0,,,,,,1344.0,1344,,,,,06037,,,,,,,33856782,-118220772,,,,,,,070P,263,,060375433.051078,24174,3101,,96090,0.0,,,,,,,1980.0,,,,,2016,,198.8,,,
